critic_name,top_critic,publisher_name,total_reviews,agreement_rate,big_movie_agreement_rate,fresh_rate,tier
Fatima Sheriff,False,Little White Lies,23,0.8571,,0.7826,newcomer
Fausto Fernandez,False,Fotogramas,81,0.5432098765432098,,0.9259259259259259,Contrarian
Fausto Ponce,False,Proceso,130,0.7153846153846154,,0.6923076923076923,Average
Federico Furzan,False,Cinelipsis,527,0.7912713472485768,,0.6907020872865275,Reliable
Felicia Feaster,False,Creative Loafing,76,0.6710526315789473,,0.4605263157894737,Average
Felipe Rangel,False,Screen Rant,6,0.4,,0.6667,newcomer
Felipe Tapia,False,Cinetvymas.cl,25,0.76,,0.76,Reliable
Felix Gonzalez Jr.,False,DVD Review,149,0.7516778523489933,,0.610738255033557,Reliable
Felix Vasquez Jr.,False,Cinema Crazed,2582,0.731990704879938,,0.6363284275755229,Average
Ferdosa Abdi,False,Geeks of Color,38,0.7368421052631579,,0.8947368421052632,Average
Fernanda Camargo,False,Common Sense Media,11,1.0,,1.0,newcomer
Fernanda Solórzano,False,Letras Libres,150,0.8933333333333333,,0.8866666666666667,Bellwether
Fernando Alvarez,False,Clarín,21,0.6666666666666666,,0.8571428571428571,Average
Fernando Brenner,False,EscribiendoCine,5,1.0,,1.0,newcomer
Fernando F. Croce,False,MUBI,22,0.6818181818181818,,0.6363636363636364,Average
Fernando Lopez,False,La Nación (Argentina),23,0.782608695652174,,0.5217391304347826,Reliable
Fernando Moreno,False,Ibero 90.9,27,0.8888888888888888,,1.0,Bellwether
Fernando Santoyo Tello,False,Cinema Movil,34,0.8529411764705882,,0.4411764705882353,Bellwether
Fernando Trueba,False,El Pais (Spain),42,0.6904761904761905,,0.6428571428571429,Average
Fico Cangiano,False,CineXpress,395,0.7974683544303798,,0.779746835443038,Reliable
Filipe Freitas,False,Always Good Movies,196,0.7244897959183674,,0.6683673469387755,Average
Film4 Staff,False,Film4,100,0.7732,,0.73,veteran
Fiona Rae,False,Film Threat,5,1.0,,1.0,newcomer
Fiona Underhill,False,JumpCut Online,94,0.8191489361702128,,0.8404255319148937,Reliable
Fiona Williams,False,sbs.com.au,75,0.88,,0.6933333333333334,Bellwether
Fionnuala Halligan,False,Screen International,274,0.8102189781021898,,0.718978102189781,Reliable
Forrest Cardamenis,False,The Film Stage,22,0.6363636363636364,,0.7727272727272727,Mild Contrarian
Forrest Hartman,False,Reno Gazette-Journal,581,0.729776247848537,,0.6953528399311532,Average
Fr. Chris Carpenter,False,Catholic Sun,61,0.639344262295082,,0.7868852459016393,Mild Contrarian
Fran Chico,False,Fotogramas,39,0.6923,0.8,0.9231,established
Fran Winston,False,Daily Express (UK),11,0.8,,0.8182,newcomer
Francesca Dinglasan,False,Boxoffice Magazine,71,0.6901408450704225,,0.5492957746478874,Average
Francesca Rudkin,False,New Zealand Herald,384,0.7916666666666666,,0.734375,Reliable
Francesca Steele,False,Sight & Sound,100,0.79,0.8235,0.69,veteran
Francis X. Friel,False,"Mountain Xpress (Asheville, NC)",82,0.7317073170731707,,0.35365853658536583,Average
Francisco Marinero,False,El Mundo (Spain),124,0.6693548387096774,,0.3709677419354839,Average
Frank Bruni,False,Detroit Free Press,20,0.8,,0.7,newcomer
Frank Houston,False,Palm Beach Daily News,37,0.8378378378378378,,0.7567567567567568,Reliable
Frank J. Avella,False,Edge Media Network,29,0.7241379310344828,,0.896551724137931,Average
Frank Lovece,False,TV Guide,72,0.6388888888888888,,0.5138888888888888,Mild Contrarian
Frank Ochieng,False,Movie Eye,745,0.8966442953020134,,0.3959731543624161,Bellwether
Frank S. Nugent,True,New York Times,38,0.9210526315789473,,0.9210526315789473,Bellwether
Frank Scheck,False,The Hollywood Reporter,100,0.7938,0.8462,0.6,veteran
Frank Swietek,True,,100,0.5204,0.4242,0.32,veteran
Frank Wilkins,True,,100,0.89,0.9032,0.81,veteran
Frantz Jerome,False,Black Nerd Problems,26,0.8077,,0.8077,newcomer
Fred Topel,True,,100,0.7526,0.7273,0.81,veteran
Frederic and Mary Ann Brussat,False,Spirituality & Practice,4957,0.7407706273956022,,0.8702844462376438,Average
Funmi Sunmonu,False,Add This To Your List,35,0.8285714285714286,,0.8285714285714286,Reliable
G. Allen Johnson,False,San Francisco Examiner,39,0.6666666666666666,,0.6153846153846154,Average
Gabe Leibowitz,False,Film and Felt,253,0.7944664031620553,,0.7628458498023716,Reliable
Gabriel Shanks,False,Mixed Reviews,208,0.7115384615384616,,0.6923076923076923,Average
Gabriel Tate,False,The Times (UK),16,0.9,,0.8125,newcomer
Gabriela Meza,True,,93,0.7283,0.7941,0.6989,established
Gabriella Geisinger,False,Digital Spy,22,0.7272727272727273,,0.6363636363636364,Average
Gabrielle Bondi,False,The Young Folks,54,0.8703703703703703,,0.8148148148148148,Bellwether
Gail Pennington,True,St. Louis Post-Dispatch,34,0.6176470588235294,,0.5882352941176471,Mild Contrarian
Gail Tolley,False,The List,24,0.75,,0.8333333333333334,Average
Gaius Bolling,False,Geek Vibes Nation,19,0.8947,0.8571,0.8947,newcomer
Ganesh Aaglave,False,Firstpost,100,0.6849,0.9583,0.83,veteran
Garrett Mitchell,True,Arizona Republic,22,0.8636363636363636,,0.7727272727272727,Bellwether
Garry McConnachie,False,Daily Record (UK),111,0.8558558558558559,,0.9369369369369369,Bellwether
Garth Franklin,False,Dark Horizons,856,0.8189252336448598,,0.4252336448598131,Reliable
Gary Arnold,True,Washington Post,160,0.4875,,0.4,Contrarian
Gary Brown,False,Houston Community Newspapers,365,0.8438356164383561,,0.5150684931506849,Reliable
Gary Dauphin,True,Village Voice,20,0.7,,0.55,Average
Gary Dowell,True,Dallas Morning News,174,0.7816091954022989,,0.5114942528735632,Reliable
Gary Garrison,False,The Playlist,22,0.9090909090909091,,0.8181818181818182,Bellwether
Gary Goldstein,False,Reel.com,114,0.6842105263157895,,0.6052631578947368,Average
Gary M. Kramer,True,,100,0.7955,1.0,0.76,veteran
Gary Mairs,False,culturevulture.net,64,0.78125,,0.671875,Reliable
Gary Shannon,False,The Young Folks,63,0.8253968253968254,,0.7142857142857143,Reliable
Gary Susman,True,,52,0.6346,,0.7115,established
Gary Thompson,False,Philadelphia Daily News,2571,0.7724620770128354,,0.5367561260210035,Reliable
Gary Wolcott,False,Tri-City Herald,1022,0.6819960861056752,,0.5978473581213307,Average
Gaspar Zimerman,False,Clarín,158,0.7911392405063291,,0.5632911392405063,Reliable
Gautam Anand,False,The Cinemaholic,7,0.5714,,0.5714,newcomer
Gavia Baker-Whitelaw,False,Empire Magazine,100,0.7778,,0.64,veteran
Gavin Bond,False,Sunday Times (Australia),25,0.8,,0.88,Reliable
Gavin Spoors,True,,100,0.7979,0.8,0.7,veteran
Gemma Files,True,Film.com,59,0.6949152542372882,,0.5932203389830508,Average
Gemma Tarlach,False,Milwaukee Journal Sentinel,24,0.5416666666666666,,0.375,Contrarian
Gemma Wilson,False,Seattle Times,8,0.375,,0.875,newcomer
Gena Radcliffe,False,The Spool,36,0.8611111111111112,,0.7222222222222222,Bellwether
Gene Seymour,True,Newsday,701,0.7703281027104137,,0.5263908701854494,Reliable
Gene Siskel,True,Chicago Tribune,355,0.7718309859154929,,0.5859154929577465,Reliable
Genevieve Koski,True,,61,0.75,,0.5902,established
Genevieve Valentine,False,Philadelphia Weekly,43,0.8837209302325582,,0.8604651162790697,Bellwether
Geoff Andrew,False,Time Out,100,0.8776,,0.85,veteran
Geoff Berkshire,False,Metromix.com,747,0.7898259705488622,,0.5207496653279786,Reliable
Geoff Pevere,True,Toronto Star,719,0.7496522948539638,,0.41585535465924894,Average
Geoffrey Kleinman,False,DVDTalk.com,35,0.8857142857142857,,0.5714285714285714,Bellwether
Geoffrey Macnab,False,Sight & Sound,100,0.77,0.7143,0.68,veteran
Geoffrey O'Brien,False,The New York Review of Books,34,0.9411764705882353,,0.9411764705882353,Bellwether
Geordie Gray,False,The Australian,19,0.9412,,0.9474,newcomer
George and Josh Bate,False,ScreenAnarchy,22,0.5238,0.3333,0.4545,newcomer
George Bate,False,ScreenAnarchy,5,0.8,,0.8,newcomer
George Byrne,False,The Herald (Ireland),47,0.8723404255319149,,0.6170212765957447,Bellwether
George Elkind,False,"Metro Times (Detroit, MI)",37,0.7297297297297297,,0.5945945945945946,Average
George M. Thomas,False,The Cleveland Movie Blog,46,0.7608695652173914,,0.8695652173913043,Reliable
George Meyer,False,Orlando Weekly,59,0.4745762711864407,,0.5932203389830508,Contrarian
George Perry,True,BBC.com,47,0.851063829787234,,0.851063829787234,Bellwether
George Varga,False,San Diego Union-Tribune,25,0.72,,0.8,Average
George White,False,Cultured Vultures,17,0.8235,,0.5294,newcomer
George Wu,False,culturevulture.net,92,0.6086956521739131,,0.6630434782608695,Mild Contrarian
Georgi Petkov,False,Loud and Clear Reviews,13,0.8889,,0.8462,newcomer
Georgia Morgan,False,Liverpool Echo,49,0.8979591836734694,,0.7551020408163265,Bellwether
Gerald Peary,True,,100,0.7742,,0.8,veteran
Germain Lussier,False,io9.com,100,0.8,0.8974,0.71,veteran
Gerry Shamray,False,Your Movies (cleveland.com),291,0.7663230240549829,,0.6872852233676976,Reliable
Giancarlo F. Ciprian,False,Cinencuentro,5,1.0,,1.0,newcomer
Gianni Truzzi,False,Seattle Post-Intelligencer,33,0.696969696969697,,0.7878787878787878,Average
Giles Hardie,False,Flicks.co.nz,22,0.5909090909090909,,0.7272727272727273,Mild Contrarian
Gina Carbone,False,Seacoast Newspapers (NH/Maine),240,0.8166666666666667,,0.6583333333333333,Reliable
Giovanni Fazio,False,Japan Times,77,0.7272727272727273,,0.6753246753246753,Average
Giovanni Marchini Camia,False,Sight & Sound,90,0.7333,,0.7333,established
Gisela Savdie,True,,100,0.8842,0.7647,0.9,veteran
Glen Bucher,False,ComingSoon.net,21,0.6666666666666666,,1.0,Average
Glen Oliver,False,IGN Movies,28,0.6785714285714286,,0.5,Average
Glen Weldon,False,NPR,100,0.77,0.8235,0.72,veteran
Glenn Abel,True,Hollywood Reporter,20,0.9,,0.95,Bellwether
Glenn Dunks,False,Junkee,57,0.543859649122807,,0.5087719298245614,Contrarian
Glenn Garner,False,Deadline Hollywood Daily,45,0.7674,,0.9333,established
Glenn Heath Jr.,True,,100,0.6989,,0.75,veteran
Glenn Kenny,True,,100,0.8065,1.0,0.92,veteran
Glenn Lovell,True,San Jose Mercury News,388,0.6778350515463918,,0.5412371134020618,Average
Glenn Sumi,False,NOW Toronto,126,0.7936507936507936,,0.7698412698412699,Reliable
Glenn Whipp,True,,100,0.84,,0.64,veteran
Glynis Costin,False,InStyle,39,0.8205128205128205,,1.0,Reliable
Godfrey Cheshire,True,Variety,25,0.76,,0.48,Reliable
Gonzalo Lira Galván,False,Cinema Movil,65,0.7692307692307693,,0.6615384615384615,Reliable
Grace Randolph,False,Beyond the Trailer,104,0.7307692307692307,,0.75,Average
Gracie Lowes,False,Tell-Tale TV,6,0.6667,,0.3333,newcomer
Grady Bolding,False,Cultured Vultures,27,0.7037037037037037,,0.5555555555555556,Average
Grae Drake,False,Movies.com,244,0.7704918032786885,,0.5532786885245902,Reliable
Graeme Blundell,False,The Australian,10,0.7143,,0.9,newcomer
Graeme Tuckett,False,Stuff.co.nz,315,0.7746031746031746,,0.7333333333333333,Reliable
Graeme Virtue,False,Guardian,17,0.875,,0.6471,newcomer
Graham Fuller,True,New York Daily News,38,0.6842105263157895,,0.631578947368421,Average
Graham Greene,False,The Spectator,21,0.8095238095238095,,0.7619047619047619,Reliable
Graham Killeen,False,Milwaukee Journal Sentinel,169,0.6923076923076923,,0.42011834319526625,Average
Graham Young,False,Birmingham Post,421,0.7529691211401425,,0.684085510688836,Reliable
Grant Hermanns,False,ComingSoon.net,48,0.7916666666666666,,0.8333333333333334,Reliable
Grant Lauchlan,False,Daily Record (UK),83,0.7228915662650602,,0.5903614457831325,Average
Grant Rollings,False,The Sun (UK),154,0.7467532467532467,,0.6233766233766234,Average
Grant Watson,False,Fiction Machine,180,0.8277777777777777,,0.8277777777777777,Reliable
Greg Dean Schmitz,False,Greg's Previews at Yahoo! Movies,229,0.6986899563318777,,0.6069868995633187,Average
Greg Evans,False,Bloomberg News,88,0.8409090909090909,,0.5568181818181818,Reliable
Greg Klymkiw,False,Electric Sheep,23,0.6956521739130435,,0.9130434782608695,Average
Greg Maki,False,"Star-Democrat (Easton, MD)",1064,0.7537593984962406,,0.6616541353383458,Reliable
Greg Muskewitz,False,eFilmCritic.com,364,0.6510989010989011,,0.5439560439560439,Average
Greg Quill,True,Toronto Star,73,0.6712328767123288,,0.5753424657534246,Average
Gregg Shapiro,False,Bay Area Reporter,100,0.8454,0.6,0.85,veteran
Gregory Ellwood,False,The Playlist,78,0.7692307692307693,,0.7435897435897436,Reliable
Gregory Kirschling,True,Entertainment Weekly,110,0.8181818181818182,,0.23636363636363636,Reliable
Gregory Nussen,False,Screen Rant,100,0.8021,0.7273,0.69,veteran
Gregory Wakeman,False,CinemaBlend,123,0.6910569105691057,,0.5853658536585366,Average
Gregory Weinkauf,False,ÜberCiné,113,0.6460176991150443,,0.7256637168141593,Mild Contrarian
Grethe Kemp,False,City Press (South Africa),24,0.7083333333333334,,0.75,Average
Griffin Schiller,True,,42,0.7619,0.8824,0.7857,established
Guillem Martinez Oya,False,Cinematismo,60,0.8666666666666667,,0.9833333333333333,Bellwether
Guillermo Courau,False,La Nación (Argentina),100,0.716,1.0,0.6,veteran
Gus Edgar,False,Film Inquiry,33,0.6666666666666666,,0.6666666666666666,Average
Gustavo Herrera Taboada,False,Cinencuentro,55,0.8571,,0.8545,established
Guy Dixon,True,Globe and Mail,22,0.9090909090909091,,0.9545454545454546,Bellwether
Guy Lodge,True,Time Out,66,0.6666666666666666,,0.5606060606060606,Average
Guy MacPherson,False,Apollo Guide,53,0.7924528301886793,,0.5660377358490566,Reliable
Guylaine Cadorette,False,Hollywood.com,191,0.7225130890052356,,0.4293193717277487,Average
Hailey Passmore,False,Nerdspin,13,0.7692,,0.6923,newcomer
Hal Hinson,True,Washington Post,395,0.6810126582278481,,0.4810126582278481,Average
Haleigh Foutch,False,Collider,62,0.8870967741935484,,0.9354838709677419,Bellwether
Hanh Nguyen,False,Zap2it.com,42,0.7857142857142857,,0.5476190476190477,Reliable
Hank Sartin,True,Chicago Reader,21,0.7142857142857143,,0.38095238095238093,Average
Hank Stuever,True,Washington Post,58,0.7758620689655172,,0.603448275862069,Reliable
Hanna B,False,Film Threat,21,0.8571428571428571,,1.0,Bellwether
Hannah Bae,False,San Francisco Chronicle,11,1.0,,1.0,newcomer
Hannah Brown,True,,100,0.7126,0.5714,0.8,veteran
Hannah Cronk,False,Film Threat,19,0.625,,1.0,newcomer
Hannah Gearan,False,Screen Rant,14,0.6923,,0.5,newcomer
Hannah Hoolihan,False,Screen Rant,22,0.6818181818181818,,0.7727272727272727,Average
Hannah Lodge,True,,97,0.8144,0.9,0.701,established
Hannah Lynn,False,Pittsburgh City Paper,57,0.7192982456140351,,0.7017543859649122,Average
Hannah McGill,False,The List,114,0.7982456140350878,,0.8421052631578947,Reliable
Hannah Rose,False,Bust Magazine,66,0.7424,0.8571,0.9242,established
Hannah Strong,True,,100,0.7609,0.7857,0.71,veteran
Hannah Woodhead,True,Little White Lies,115,0.7304347826086957,,0.6260869565217392,Average
Hap Erstein,True,Atlanta Journal-Constitution,30,0.8,,0.6333333333333333,Reliable
Harper Barnes,False,St. Louis Post-Dispatch,100,0.83,,0.79,veteran
Harper Rochel Goldman,False,MovieJawn,13,0.8182,,0.7692,newcomer
Harris Dang,False,Impulse Gamer,45,0.7555555555555555,,0.6888888888888889,Reliable
Harrison Richlin,False,IndieWire,6,1.0,,1.0,newcomer
Harry Chotiner,False,culturevulture.net,29,0.8275862068965517,,0.6896551724137931,Reliable
Harry Guerin,False,RTÉ (Ireland),492,0.7987804878048781,,0.6544715447154471,Reliable
Harry Haun,False,Film Journal International,99,0.7777777777777778,,0.43434343434343436,Reliable
Harry Stainer,False,Empire Magazine,9,0.8889,,0.7778,newcomer
Harry Windsor,True,Hollywood Reporter,24,0.8333333333333334,,0.6666666666666666,Reliable
Harvey S. Karten,False,Compuserve,3364,0.687871581450654,,0.773781212841855,Average
Hayden Mears,True,,40,0.875,0.5,0.75,established
Hazel-Dawn Dumpert,False,L.A. Weekly,72,0.6666666666666666,,0.4861111111111111,Average
Hazem Fahmy,False,Film Inquiry,27,0.5925925925925926,,0.7777777777777778,Mild Contrarian
Heather Boerner,False,Common Sense Media,123,0.7479674796747967,,0.8130081300813008,Average
Heather Dockray,False,Uproxx,26,0.7307692307692307,,0.3076923076923077,Average
Heather Huntington,False,ReelzChannel.com,151,0.7019867549668874,,0.609271523178808,Average
Heather Schwedel,False,Slate,8,0.5,,0.375,newcomer
Heather Wixson,False,Dread Central,111,0.5765765765765766,,0.7657657657657657,Mild Contrarian
Heidi Krull,False,MovieJawn,13,0.8,,0.6923,newcomer
Heidy Morales,True,,90,0.961,,0.9778,established
Helen Brown,False,Daily Telegraph (UK),6,0.8333,,0.8333,newcomer
Helen Hawkins,False,Time Out,83,0.8125,0.8333,0.8072,established
Helen O'Hara,False,Empire Magazine,254,0.7519685039370079,,0.7204724409448819,Reliable
Helen T. Verongos,True,New York Times,27,0.6296296296296297,,0.5555555555555556,Mild Contrarian
Henry Barnes,True,Guardian,143,0.8391608391608392,,0.5874125874125874,Reliable
Henry Fitzherbert,False,Daily Express (UK),886,0.7257336343115124,,0.654627539503386,Average
Henry K. Miller,False,Sight & Sound,21,0.8571,,0.7619,newcomer
Henry Northmore,False,The List,54,0.8703703703703703,,0.6851851851851852,Bellwether
Henry Stewart,False,Brooklyn Magazine,24,0.5,,0.7083333333333334,Contrarian
Henry Wong,True,,23,0.5652,0.4615,0.5652,newcomer
Hilary A White,True,,100,0.8621,0.8095,0.93,veteran
Hilary Mantel,False,The Spectator,64,0.734375,,0.625,Average
Hoai-Tran Bui,False,Slashfilm,61,0.8852459016393442,,0.5901639344262295,Bellwether
Hollis Chacona,False,Austin Chronicle,75,0.84,,0.4533333333333333,Reliable
Holly Grigg-Spall,False,Film4,26,0.7692307692307693,,0.46153846153846156,Reliable
Holly Hazelwood,False,Spectrum Culture,37,0.6765,0.6667,0.5405,established
Hope Madden,False,Screen Relish,24,0.7083333333333334,,0.5,Average
Horacio Bilbao,False,Clarín,29,0.6896551724137931,,0.9655172413793104,Average
Howard Thompson,True,New York Times,53,0.5471698113207547,,0.6226415094339622,Contrarian
Hugh Armitage,False,Digital Spy,33,0.8181818181818182,,0.8787878787878788,Reliable
Hugo Davenport,False,Daily Telegraph (UK),69,0.7391,,0.6667,established
Hugo Emmerzael,False,In Review Online,12,0.5833,1.0,0.4167,newcomer
Hugo Hernández Valdivia,True,,100,0.7755,0.7857,0.79,veteran
Hugo Lara,False,Correcámara,29,0.896551724137931,,0.8620689655172413,Bellwether
Hunter Lanier,False,Film Threat,36,0.8611111111111112,,0.8055555555555556,Bellwether
Iain McNally,False,Starburst,35,0.7714285714285715,,1.0,Reliable
Iain Robertson,False,Starburst,16,0.9375,,0.875,newcomer
Ian Berriman,False,SFX Magazine,43,0.813953488372093,,0.8372093023255814,Reliable
