critic_name,top_critic,publisher_name,total_reviews,agreement_rate,fresh_rate,tier
Leigh Paatsch,False,Herald Sun (Australia),1928,0.8003112033195021,0.6934647302904564,Reliable
Larushka Ivan-Zadeh,False,Metro (UK),701,0.8002853067047075,0.7360912981455064,Reliable
David Ansen,True,Newsweek,786,0.8002544529262087,0.7239185750636132,Reliable
Germain Lussier,False,io9.com,130,0.8,0.7,Reliable
Andrea Thompson,False,Cultured Vultures,25,0.8,0.6,Reliable
Alan Cerny,False,VitalThrills.com,20,0.8,0.8,Reliable
Allison Loring,False,Film School Rejects,35,0.8,0.9428571428571428,Reliable
Indra Arriaga,False,Anchorage Press,110,0.8,0.7909090909090909,Reliable
Gary Thompson,True,Philadelphia Inquirer,65,0.8,0.6,Reliable
Gavin Bond,False,Sunday Times (Australia),25,0.8,0.88,Reliable
Jason Anderson,True,Toronto Star,90,0.8,0.6111111111111112,Reliable
Maggie Lee,True,Variety,50,0.8,0.74,Reliable
Michael Nordine,True,indieWire,35,0.8,0.6857142857142857,Reliable
James Rocchi,False,Redbox,55,0.8,0.6181818181818182,Reliable
Geoff Berkshire,False,HitFix,35,0.8,0.34285714285714286,Reliable
Jamie Neish,False,CineVue,105,0.8,0.6,Reliable
Ira Madison III,False,The Daily Beast,20,0.8,0.65,Reliable
Chase Whale,False,Gordon and the Whale,40,0.8,0.85,Reliable
Irene Crespo,False,Cinemanía (Spain),85,0.8,0.8823529411764706,Reliable
Hap Erstein,True,Atlanta Journal-Constitution,30,0.8,0.6333333333333333,Reliable
Rob Boylan,False,Orlando Weekly,35,0.8,0.6571428571428571,Reliable
Linda Marric,False,HeyUGuys,130,0.8,0.823076923076923,Reliable
Michael Fairbanks,False,The Young Folks,60,0.8,0.45,Reliable
Jamie Russell,False,Total Film,40,0.8,0.6,Reliable
Renata Adler,True,New York Times,40,0.8,0.65,Reliable
Jack Mathews,True,Los Angeles Times,45,0.8,0.4222222222222222,Reliable
Andrew Marshall,False,Starburst,50,0.8,0.7,Reliable
Joshua Rivera,False,GQ,40,0.8,0.7,Reliable
David Kronke,False,Los Angeles Daily News,30,0.8,0.4,Reliable
Shay Casey,False,rec.arts.movies.reviews,40,0.8,0.575,Reliable
Rain Jokinen,False,SFist,110,0.8,0.5181818181818182,Reliable
Shikhar Verma,False,High on Films,65,0.8,0.7538461538461538,Reliable
Anna Menta,False,Decider,30,0.8,0.9333333333333333,Reliable
Ben Pearson,False,Slashfilm,20,0.8,0.75,Reliable
Thaddeus McCollum,False,Orlando Weekly,30,0.8,0.7333333333333333,Reliable
Dave McGinn,True,Globe and Mail,35,0.8,0.45714285714285713,Reliable
Wendy Weinstein,False,Film Journal International,50,0.8,0.82,Reliable
Jorge Ignacio Castillo,False,Prairie Dog Magazine,40,0.8,0.725,Reliable
Laurence Boyce,True,Little White Lies,20,0.8,0.7,Reliable
Rachael Mead,False,Square Eyes,25,0.8,0.92,Reliable
Jeff Stark,True,Salon.com,20,0.8,0.4,Reliable
Kt Schaefer,False,Substream Magazine,60,0.8,0.8,Reliable
Nick Newman,False,The Film Stage,50,0.8,0.9,Reliable
KJ Doughton,False,Film Threat,60,0.8,0.8833333333333333,Reliable
Danny Brogan,False,Common Sense Media,20,0.8,0.65,Reliable
Jesse Hassenger,False,PopMatters,35,0.8,0.6,Reliable
Ed Power,False,Irish Independent,20,0.8,0.55,Reliable
Melinda Ennis,True,Atlanta Journal-Constitution,30,0.8,0.4666666666666667,Reliable
Todd Gilchrist,False,Moviefone,30,0.8,0.8,Reliable
Chris Hewitt (UK),False,Empire Magazine,135,0.8,0.762962962962963,Reliable
Dan Kois,True,Village Voice,20,0.8,0.65,Reliable
Jordan Reed,False,Boxoffice Magazine,35,0.8,0.6,Reliable
Matt Singer,False,The Dissolve,20,0.8,0.6,Reliable
Elinor Jones,False,"The Stranger (Seattle, WA)",40,0.8,0.65,Reliable
Deirdre Molumby,False,entertainment.ie,155,0.8,0.6838709677419355,Reliable
Jenny Peters,False,Hollywood.com,20,0.8,0.55,Reliable
Edward Frost,False,CineVue,25,0.8,0.56,Reliable
Maureen M. Hart,True,Chicago Tribune,25,0.8,0.68,Reliable
Matthew Connolly,False,Slant Magazine,25,0.8,0.6,Reliable
Carly Kocurek,False,Common Sense Media,20,0.8,0.75,Reliable
Rosie Fletcher,False,Den of Geek,35,0.8,0.8857142857142857,Reliable
Carmen Gray,False,Total Film,20,0.8,0.75,Reliable
Tomris Laffly,False,Movie Mezzanine,45,0.8,0.6666666666666666,Reliable
Perri Nemiroff,False,CinemaBlend,75,0.8,0.64,Reliable
Patrick Z. McGavin,True,Chicago Tribune,20,0.8,0.7,Reliable
Bradley Gibson,False,Film Threat,70,0.8,0.9,Reliable
Rebecca Cusey,False,The Federalist,30,0.8,0.8666666666666667,Reliable
Sean Burns,False,Metro,25,0.8,0.4,Reliable
Matthew Sorrento,False,Film Threat,140,0.8,0.7214285714285714,Reliable
Ernest Hardy,False,L.A. Weekly,160,0.8,0.525,Reliable
Kamal Al-Solaylee,True,Globe and Mail,35,0.8,0.5428571428571428,Reliable
Bill Gibron,False,DVDTalk.com,30,0.8,1.0,Reliable
Charles Bramesco,True,Little White Lies,25,0.8,0.48,Reliable
Jean Oppenheimer,False,Dallas Observer,30,0.8,0.6666666666666666,Reliable
Joanne Ostrow,True,Denver Post,20,0.8,0.9,Reliable
Matt Looker,False,Total Film,20,0.8,0.75,Reliable
David Mattin,True,BBC.com,20,0.8,0.85,Reliable
Christian Toto,False,LifeZette.com,20,0.8,0.65,Reliable
Sr. Rose Pacatte,False,Sister Rose at the Movies,20,0.8,0.8,Reliable
James Sanford,False,Kalamazoo Gazette,1674,0.7998805256869773,0.5961768219832736,Reliable
Moira MacDonald,True,Seattle Times,2492,0.7997592295345104,0.6853932584269663,Reliable
Sean Mulvihill,False,FanboyNation.com,509,0.7996070726915521,0.6974459724950884,Reliable
Brian Webster,False,Apollo Guide,1452,0.7995867768595041,0.5950413223140496,Reliable
Sandy Schaefer,False,Screen Rant,434,0.7995391705069125,0.695852534562212,Reliable
Amber Wilkinson,False,Eye for Film,798,0.7994987468671679,0.8107769423558897,Reliable
David 'Mad Dog' Bradley,False,Adelaide Review,389,0.7994858611825193,0.7326478149100257,Reliable
Ann Hornaday,True,Washington Post,1655,0.7993957703927492,0.6670694864048339,Reliable
Matt Oakes,False,Silver Screen Riot,324,0.7993827160493827,0.6882716049382716,Reliable
Asia Frey,False,"Lagniappe (Mobile, AL)",259,0.7992277992277992,0.7992277992277992,Reliable
Jay Antani,False,Cinema Writer,224,0.7991071428571429,0.7857142857142857,Reliable
Jeff Simon,False,Buffalo News,214,0.7990654205607477,0.8411214953271028,Reliable
Don Willmott,False,Filmcritic.com,179,0.7988826815642458,0.5865921787709497,Reliable
Sean Collier,False,Pittsburgh Magazine,174,0.7988505747126436,0.6724137931034483,Reliable
Harry Guerin,False,RTÉ (Ireland),492,0.7987804878048781,0.6544715447154471,Reliable
Tom Charity,True,CNN.com,154,0.7987012987012987,0.6818181818181818,Reliable
Stephen Silver,False,EntertainmentTell,452,0.7986725663716814,0.5907079646017699,Reliable
Madeleine Williams,False,Cinematter,874,0.7986270022883295,0.3295194508009153,Reliable
Nick De Semlyen,False,Empire Magazine,144,0.7986111111111112,0.6458333333333334,Reliable
Barbara VanDenburgh,True,Arizona Republic,283,0.7985865724381626,0.5512367491166078,Reliable
Steve Crum,False,Dispatch-Tribune Newspapers,139,0.7985611510791367,0.8201438848920863,Reliable
Louis Black,False,Austin Chronicle,139,0.7985611510791367,0.38848920863309355,Reliable
Bryan Bishop,False,The Verge,134,0.7985074626865671,0.6791044776119403,Reliable
Jeffrey Chen,False,ReelTalk Movie Reviews,263,0.7984790874524715,0.6958174904942965,Reliable
Hannah McGill,False,The List,114,0.7982456140350878,0.8421052631578947,Reliable
Alonso Díaz de la Vega,False,El Universal,99,0.797979797979798,0.7575757575757576,Reliable
Wendy Ide,True,Times (UK),574,0.7979094076655052,0.5958188153310104,Reliable
Ethan Alter,False,Giant Magazine,94,0.7978723404255319,0.5212765957446809,Reliable
Brent McKnight,False,The Last Thing I See,717,0.797768479776848,0.6541143654114365,Reliable
Andre Meadows,False,Black Nerd Comedy,178,0.797752808988764,0.7865168539325843,Reliable
Jason Gorber,False,That Shelf,84,0.7976190476190477,0.8452380952380952,Reliable
Joe Leydon,False,The Moving Picture Show,84,0.7976190476190477,0.8809523809523809,Reliable
"Michael W. Phillips, Jr.",False,Goatdog's Movies,909,0.7975797579757976,0.7227722772277227,Reliable
Mal Vincent,False,The Virginian-Pilot,163,0.7975460122699386,0.852760736196319,Reliable
Joanne Soh,False,The New Paper (Singapore),242,0.7975206611570248,0.6735537190082644,Reliable
Barry Hertz,True,Globe and Mail,400,0.7975,0.5825,Reliable
Sean Collier,False,Box Office Prophets,79,0.7974683544303798,0.6582278481012658,Reliable
Norman Gidney,False,Film Threat,79,0.7974683544303798,0.7974683544303798,Reliable
Adam Fresco,False,Flicks.co.nz,79,0.7974683544303798,0.7088607594936709,Reliable
Fico Cangiano,False,CineXpress,395,0.7974683544303798,0.779746835443038,Reliable
William Goss,False,Orlando Weekly,79,0.7974683544303798,0.8354430379746836,Reliable
Dan Jardine,False,Cinemania,301,0.7973421926910299,0.7774086378737541,Reliable
Zaki Hasan,False,Zaki's Corner,271,0.7970479704797048,0.6642066420664207,Reliable
Kimberly Gadette,False,Indie Movies Online,271,0.7970479704797048,0.5018450184501845,Reliable
Angie Errigo,False,Empire Magazine,335,0.7970149253731343,0.7820895522388059,Reliable
Chris Gore,False,Film Threat,133,0.7969924812030075,0.6616541353383458,Reliable
Megan Lehmann,True,New York Post,197,0.7969543147208121,0.4365482233502538,Reliable
Mark Kermode,False,Kermode & Mayo's Film Review,261,0.7969348659003831,0.6091954022988506,Reliable
Julio Fernando Navas,False,Cinema Ecuador,64,0.796875,0.796875,Reliable
Bruce McCabe,True,Boston Globe,64,0.796875,0.71875,Reliable
Damond Fudge,False,"KCCI (Des Moines, IA)",310,0.7967741935483871,0.832258064516129,Reliable
Dan Jolin,False,Empire Magazine,241,0.7966804979253111,0.8506224066390041,Reliable
Todd Gilchrist,False,Cinematical,59,0.7966101694915254,0.5932203389830508,Reliable
Katie Hogan,False,VultureHound,59,0.7966101694915254,0.864406779661017,Reliable
Jasper Rees,False,The Arts Desk,59,0.7966101694915254,0.6271186440677966,Reliable
Philip French,True,Guardian,226,0.7964601769911505,0.6194690265486725,Reliable
Matthew Nestel,False,Boxoffice Magazine,54,0.7962962962962963,0.6481481481481481,Reliable
Dan Fainaru,False,Screen International,54,0.7962962962962963,0.7037037037037037,Reliable
Matt Risley,False,Sky Cinema,54,0.7962962962962963,0.7407407407407407,Reliable
James Kendrick,False,Q Network Film Desk,2754,0.7962962962962963,0.6517792302106028,Reliable
Tom Clift,False,Concrete Playground,103,0.7961165048543689,0.7475728155339806,Reliable
Joni Blyth,False,One Room With A View,49,0.7959183673469388,0.673469387755102,Reliable
Bob Grimm,False,Las Vegas Mercury,196,0.7959183673469388,0.5714285714285714,Reliable
Toby Young,True,Times (UK),49,0.7959183673469388,0.5510204081632653,Reliable
John Monaghan,True,Detroit Free Press,558,0.7956989247311828,0.36200716845878134,Reliable
Ian Nathan,False,Empire Magazine,357,0.7955182072829131,0.8207282913165266,Reliable
Philip Concannon,False,The Skinny,132,0.7954545454545454,0.7651515151515151,Reliable
Ernest Hardy,True,Village Voice,132,0.7954545454545454,0.6212121212121212,Reliable
Akhil Arora,False,Gadgets360,88,0.7954545454545454,0.48863636363636365,Reliable
Chad Greene,False,Boxoffice Magazine,88,0.7954545454545454,0.48863636363636365,Reliable
Tim Robey,True,Daily Telegraph (UK),1573,0.7952956134774316,0.5766052129688494,Reliable
Michelle Orange,False,Reeler,83,0.7951807228915663,0.5542168674698795,Reliable
Gregory Ellwood,False,HitFix,83,0.7951807228915663,0.7831325301204819,Reliable
Kimberley Jones,False,Austin Chronicle,888,0.795045045045045,0.5563063063063063,Reliable
John P. McCarthy,False,Boxoffice Magazine,200,0.795,0.475,Reliable
Peter Turner,False,Starburst,39,0.7948717948717948,0.8205128205128205,Reliable
Andrew Howe,False,Film Written Magazine,39,0.7948717948717948,0.6666666666666666,Reliable
Tony Stamp,False,Flicks.co.nz,78,0.7948717948717948,0.717948717948718,Reliable
Jonathan W. Hickman,False,Daily Film Fix,507,0.7948717948717948,0.7652859960552268,Reliable
Robert K. Elder,True,Chicago Tribune,229,0.7947598253275109,0.39737991266375544,Reliable
Jordan Adler,False,We Got This Covered,112,0.7946428571428571,0.48214285714285715,Reliable
Gabe Leibowitz,False,Film and Felt,253,0.7944664031620553,0.7628458498023716,Reliable
Ed Travis,False,Hollywood Jesus,180,0.7944444444444444,0.8888888888888888,Reliable
Neil Smith,False,Total Film,486,0.7942386831275721,0.7160493827160493,Reliable
Marjorie Baumgarten,False,Austin Chronicle,2371,0.794179671024884,0.6136651202024462,Reliable
Pat Mullen,False,That Shelf,34,0.7941176470588235,0.8823529411764706,Reliable
Theresa Smith,False,Weekend Special (South Africa),34,0.7941176470588235,0.7352941176470589,Reliable
Michael H. Price,False,Fort Worth Business Press,34,0.7941176470588235,0.6470588235294118,Reliable
Andrew Heskins,False,easternKicks.com,34,0.7941176470588235,0.8529411764705882,Reliable
Pam Grady,False,FilmStew.com,34,0.7941176470588235,0.5,Reliable
Nathan Rabin,True,AV Club,636,0.7940251572327044,0.4166666666666667,Reliable
Christy Lemire,True,Associated Press,990,0.793939393939394,0.4888888888888889,Reliable
Keeva Stratton,False,Rescu (Australia),97,0.7938144329896907,0.8969072164948454,Reliable
John Hartl,True,Seattle Times,727,0.7936726272352133,0.657496561210454,Reliable
Mark Dinning,False,Empire Magazine,63,0.7936507936507936,0.8412698412698413,Reliable
Glenn Sumi,False,NOW Toronto,126,0.7936507936507936,0.7698412698412699,Reliable
José Arce,False,LaButaca.net,63,0.7936507936507936,0.5714285714285714,Reliable
Michael Dequina,False,Film Threat,63,0.7936507936507936,0.6031746031746031,Reliable
Randy Myers,True,San Jose Mercury News,218,0.7935779816513762,0.8165137614678899,Reliable
Leslie Felperin,True,Hollywood Reporter,155,0.7935483870967742,0.7483870967741936,Reliable
James Plath,False,Movie Metropolis,508,0.7933070866141733,0.6751968503937008,Reliable
Brian Tallerico,True,RogerEbert.com,624,0.7932692307692307,0.6009615384615384,Reliable
David Sims,True,The Atlantic,382,0.7931937172774869,0.7068062827225131,Reliable
Matthew Dougherty,False,The Filtered Lens,116,0.7931034482758621,0.7758620689655172,Reliable
Vera H-C Chan,False,Contra Costa Times,29,0.7931034482758621,0.41379310344827586,Reliable
Xan Brooks,False,Observer (UK),29,0.7931034482758621,0.5517241379310345,Reliable
Lawrence Van Gelder,True,New York Times,87,0.7931034482758621,0.39080459770114945,Reliable
Jim Laczkowski,False,Voices & Visions,29,0.7931034482758621,0.7931034482758621,Reliable
Paula Arantzazu Ruiz,False,Sensacine,58,0.7931034482758621,0.8620689655172413,Reliable
Sean Burns,False,Movie Mezzanine,58,0.7931034482758621,0.46551724137931033,Reliable
Susan Wloszczyna,True,USA Today,261,0.7931034482758621,0.41762452107279696,Reliable
Kong Rithdee,False,Bangkok Post,198,0.7929292929292929,0.7676767676767676,Reliable
Kevin Crust,True,Los Angeles Times,338,0.7928994082840237,0.5029585798816568,Reliable
Allan Hunter,False,Daily Express (UK),1481,0.7927076299797434,0.7332883187035787,Reliable
Paul Arendt,True,BBC.com,164,0.7926829268292683,0.6219512195121951,Reliable
Katie Smith-Wong,False,Musings of Guitargalchina,82,0.7926829268292683,0.7926829268292683,Reliable
Ty Burr,True,Boston Globe,2580,0.7926356589147286,0.6143410852713178,Reliable
Kenneth Turan,True,Los Angeles Times,2247,0.7926123720516244,0.7343124165554072,Reliable
Pete Croatto,False,Filmcritic.com,188,0.7925531914893617,0.3882978723404255,Reliable
Robbie Collin,True,Daily Telegraph (UK),993,0.7925478348439073,0.6374622356495468,Reliable
Zachary Wigon,True,Village Voice,53,0.7924528301886793,0.5849056603773585,Reliable
Leah Sydney,False,Showbiz 411,53,0.7924528301886793,0.9433962264150944,Reliable
Guy MacPherson,False,Apollo Guide,53,0.7924528301886793,0.5660377358490566,Reliable
Jamie Graham,False,Total Film,265,0.7924528301886793,0.9207547169811321,Reliable
Lisa Schwarzbaum,True,Entertainment Weekly,2153,0.7923827217835578,0.6209939619136089,Reliable
José Martín,False,El antepenúltimo mohicano,183,0.7923497267759563,0.8852459016393442,Reliable
Ashley Menzel,False,We Live Entertainment,130,0.7923076923076923,0.8692307692307693,Reliable
Collin Souter,False,eFilmCritic.com,284,0.7922535211267606,0.6443661971830986,Reliable
Steve Crum,False,Video-Reviewmaster.com,852,0.7922535211267606,0.818075117370892,Reliable
Alice Tynan,False,Concrete Playground,77,0.7922077922077922,0.8831168831168831,Reliable
Josh Goller,False,Spectrum Culture,178,0.7921348314606742,0.4438202247191011,Reliable
Stephen Silver,False,Splice Today,279,0.7921146953405018,0.6989247311827957,Reliable
Rebecca Pahle,False,Pajiba,101,0.7920792079207921,0.45544554455445546,Reliable
Nathan Bartlebaugh,False,The Film Stage,101,0.7920792079207921,0.5742574257425742,Reliable
Scott Tobias,True,AV Club,909,0.7920792079207921,0.5115511551155115,Reliable
Robin Clifford,False,Reeling Reviews,3179,0.79207297892419,0.7713117332494495,Reliable
Alison Gang,False,San Diego Union-Tribune,173,0.791907514450867,0.653179190751445,Reliable
Sean Piccoli,False,South Florida Sun-Sentinel,24,0.7916666666666666,0.375,Reliable
Ed Gibbs,True,Little White Lies,24,0.7916666666666666,0.9583333333333334,Reliable
Francesca Rudkin,False,New Zealand Herald,384,0.7916666666666666,0.734375,Reliable
Jeffrey Edalatpour,False,KQED (San Francisco),24,0.7916666666666666,0.875,Reliable
Mike McCahill,False,MovieMail,72,0.7916666666666666,0.7083333333333334,Reliable
Amon Warmann,False,HeyUGuys,24,0.7916666666666666,0.7916666666666666,Reliable
Mara Reinstein,True,Us Weekly,336,0.7916666666666666,0.6130952380952381,Reliable
Brian Tallerico,False,The Deadbolt,120,0.7916666666666666,0.5,Reliable
Sol Harris,False,Starburst,24,0.7916666666666666,0.6666666666666666,Reliable
Alex Casey,False,New Zealand Herald,48,0.7916666666666666,0.6666666666666666,Reliable
Richard James Havis,False,South China Morning Post,216,0.7916666666666666,0.5787037037037037,Reliable
Jasper Rees,False,The Spectator,24,0.7916666666666666,0.7916666666666666,Reliable
Alex Saveliev,False,Film Threat,120,0.7916666666666666,0.7,Reliable
Sesali Bowen,False,Refinery29,24,0.7916666666666666,0.9166666666666666,Reliable
Cody Corrall,True,Chicago Reader,24,0.7916666666666666,0.8333333333333334,Reliable
Chris Sawin,False,Bounding Into Comics,24,0.7916666666666666,0.5833333333333334,Reliable
Mary Corliss,True,TIME Magazine,24,0.7916666666666666,0.9166666666666666,Reliable
